cliente_id,idade,genero,tempo_assinatura_meses,plano_assinatura,valor_mensal,visualizacoes_mes,tempo_medio_sessao_min,contatos_suporte,avaliacao_conteudo_media,avaliacao_conteudo_ultimo_mes,avaliacao_plataforma,regiao
CLI-22759,26,Feminino,18,Basico,88.02,38,77,1,1.3,2.1,1.4,Sudeste
CLI-22760,64,Masculino,48,Basico,26.74,13,81,4,2.0,4.2,3.3,Sul
CLI-22761,54,Feminino,12,Familia,96.33,47,117,0,2.1,2.5,4.3,Leste
CLI-22762,63,Feminino,56,Basico,73.5,23,120,2,1.8,1.6,2.2,Sudeste
CLI-22763,39,Masculino,47,Basico,98.04,3,49,0,3.5,2.7,3.7,Sul
CLI-22764,77,Feminino,13,Familia,41.23,32,96,2,3.2,1.7,2.5,Oeste
CLI-22765,59,Feminino,43,Basico,37.98,12,21,6,4.6,1.0,3.9,Sul
CLI-22766,43,Feminino,58,Premium,31.15,41,119,10,1.6,3.6,1.7,Oeste
CLI-22767,55,Feminino,49,Familia,30.2,34,6,7,4.6,3.6,4.4,Norte
CLI-22768,60,Feminino,56,Premium,32.16,46,71,5,4.1,1.6,4.5,Norte
CLI-22769,37,Masculino,32,Basico,40.26,40,13,8,1.3,2.6,3.3,Sul
CLI-22770,18,Masculino,45,Basico,45.51,25,83,10,2.6,1.5,2.0,Sul
CLI-22771,58,Masculino,46,Basico,71.21,42,68,7,4.9,3.1,2.1,Sul
CLI-22772,26,Masculino,24,Familia,59.26,12,67,1,1.1,2.6,2.3,Norte
CLI-22773,75,Feminino,52,Premium,57.23,39,66,3,4.0,3.5,4.4,Sul
CLI-22774,41,Masculino,27,Premium,56.55,15,66,3,3.9,3.5,3.0,Leste
CLI-22775,73,Feminino,3,Basico,96.24,40,92,7,2.9,4.9,2.9,Sul
CLI-22776,61,Feminino,45,Basico,45.05,19,13,6,4.5,2.9,2.0,Leste
CLI-22777,54,Masculino,36,Premium,31.59,9,9,3,3.0,1.3,2.1,Sudeste
CLI-22778,33,Feminino,29,Familia,27.47,12,102,10,3.5,1.4,1.9,Sul
CLI-22779,55,Masculino,47,Basico,76.19,22,80,5,4.5,3.5,1.1,Sudeste
CLI-22780,24,Feminino,29,Premium,31.52,28,101,4,3.4,4.9,4.5,Norte
CLI-22781,73,Feminino,3,Basico,35.93,6,7,6,4.4,5.0,3.7,Leste
CLI-22782,79,Masculino,42,Premium,63.19,36,15,8,4.5,4.0,3.0,Sudeste
CLI-22783,66,Masculino,58,Familia,34.3,28,118,8,1.3,4.2,3.5,Oeste
CLI-22784,34,Feminino,17,Familia,31.22,50,14,10,3.4,2.5,4.5,Sul
CLI-22785,36,Feminino,31,Basico,44.49,2,62,3,4.8,5.0,4.3,Sul
CLI-22786,78,Masculino,17,Familia,21.65,48,77,0,4.5,3.0,2.8,Oeste
CLI-22787,53,Masculino,1,Familia,22.65,9,79,2,3.2,3.4,2.8,Leste
CLI-22788,77,Masculino,44,Premium,75.84,5,50,9,1.7,2.7,4.0,Sudeste
CLI-22789,35,Masculino,22,Basico,46.69,40,73,1,4.0,3.7,4.6,Oeste
CLI-22790,61,Feminino,36,Premium,98.71,45,51,10,4.3,2.6,4.9,Sul
CLI-22791,61,Masculino,11,Basico,36.33,21,57,5,3.4,2.6,1.6,Oeste
CLI-22792,78,Masculino,52,Familia,60.48,44,95,9,3.3,3.8,1.6,Leste
CLI-22793,74,Masculino,13,Basico,38.0,2,113,9,4.6,4.3,2.1,Oeste
CLI-22794,28,Masculino,20,Premium,94.04,20,37,2,1.9,1.1,4.9,Oeste
CLI-22795,33,Feminino,54,Premium,86.03,17,21,1,3.5,2.0,3.6,Sudeste
CLI-22796,64,Masculino,23,Basico,50.83,17,89,5,2.5,4.1,4.2,Leste
CLI-22797,61,Feminino,27,Basico,66.71,9,23,8,2.4,3.5,3.8,Sudeste
CLI-22798,49,Feminino,56,Premium,69.83,46,113,1,3.7,2.0,3.1,Leste
CLI-22799,49,Feminino,59,Premium,96.57,37,82,10,4.6,4.6,4.9,Sudeste
CLI-22800,25,Feminino,54,Basico,58.13,23,108,8,1.3,2.1,4.9,Norte
CLI-22801,50,Masculino,34,Basico,32.03,7,102,10,2.9,4.3,3.9,Oeste
CLI-22802,30,Feminino,13,Premium,29.12,28,64,6,3.7,3.0,2.5,Leste
CLI-22803,58,Feminino,2,Basico,85.96,37,76,6,2.0,4.6,1.3,Norte
CLI-22804,20,Feminino,58,Basico,63.1,39,106,0,4.6,1.9,4.2,Norte
CLI-22805,66,Masculino,51,Premium,63.41,44,47,0,1.5,3.2,2.1,Sudeste
CLI-22806,57,Feminino,30,Basico,84.06,44,99,3,3.0,3.7,3.2,Sul
CLI-22807,39,Masculino,4,Familia,77.79,25,10,5,1.4,2.2,2.2,Sudeste
CLI-22808,48,Feminino,39,Basico,57.05,40,79,8,4.4,2.8,1.0,Sudeste
CLI-22809,23,Feminino,42,Familia,99.56,41,107,6,1.2,3.1,2.9,Leste
CLI-22810,26,Masculino,57,Premium,68.68,3,63,9,3.0,3.0,1.3,Norte
CLI-22811,55,Masculino,8,Basico,38.15,29,10,0,2.8,4.0,3.3,Leste
CLI-22812,60,Feminino,6,Premium,90.72,1,22,3,4.9,2.8,3.8,Norte
CLI-22813,60,Feminino,8,Premium,40.48,31,53,1,4.5,3.6,3.2,Sudeste
CLI-22814,46,Masculino,12,Premium,71.1,43,7,7,4.9,2.3,1.6,Norte
CLI-22815,38,Feminino,20,Basico,76.02,46,54,7,1.4,3.3,2.6,Norte
CLI-22816,38,Feminino,1,Premium,25.14,2,86,0,4.9,4.8,2.2,Oeste
CLI-22817,56,Masculino,49,Basico,66.81,12,95,9,4.2,4.4,4.0,Norte
CLI-22818,41,Feminino,27,Basico,64.28,50,34,9,3.6,2.0,4.7,Sul
CLI-22819,56,Feminino,25,Basico,27.09,6,9,2,3.8,3.0,1.6,Sul
CLI-22820,43,Masculino,57,Premium,33.37,11,53,8,4.2,2.1,3.4,Oeste
CLI-22821,20,Masculino,16,Familia,70.91,0,63,7,2.3,4.6,4.1,Sudeste
CLI-22822,74,Feminino,48,Basico,23.75,21,32,10,4.9,2.2,3.5,Sul
CLI-22823,65,Masculino,38,Basico,72.01,23,6,9,1.7,4.8,4.8,Oeste
CLI-22824,18,Masculino,33,Familia,92.85,21,72,3,3.8,1.4,3.6,Norte
CLI-22825,72,Feminino,46,Basico,27.85,0,85,5,4.9,1.5,1.2,Sul
CLI-22826,76,Feminino,36,Basico,74.37,40,112,10,4.0,3.6,2.8,Norte
CLI-22827,63,Masculino,7,Premium,71.7,18,90,1,1.9,1.2,1.2,Leste
CLI-22828,39,Feminino,27,Basico,86.2,42,25,1,2.2,3.2,1.3,Leste
CLI-22829,27,Masculino,30,Basico,75.89,46,10,8,3.0,2.5,2.4,Leste
CLI-22830,74,Feminino,4,Basico,35.43,30,77,0,1.6,4.2,1.8,Sul
CLI-22831,80,Masculino,15,Familia,35.63,18,37,3,3.5,2.9,1.9,Sul
CLI-22832,31,Feminino,33,Basico,87.37,2,116,8,1.6,1.2,2.1,Sul
CLI-22833,58,Masculino,49,Familia,93.84,2,12,3,4.3,4.6,3.7,Leste
CLI-22834,40,Masculino,39,Familia,26.7,13,23,2,4.7,3.4,4.3,Sudeste
CLI-22835,34,Feminino,14,Basico,76.07,7,50,4,4.2,1.0,2.7,Sudeste
CLI-22836,36,Masculino,49,Familia,100.0,21,100,10,4.9,2.5,2.6,Sudeste
CLI-22837,35,Feminino,36,Premium,74.8,34,116,0,2.5,1.7,2.9,Sudeste
CLI-22838,79,Feminino,2,Premium,43.8,19,104,5,4.2,2.0,1.5,Sul
CLI-22839,75,Masculino,43,Familia,70.68,15,45,1,1.4,1.1,1.9,Sul
CLI-22840,70,Feminino,20,Familia,62.81,19,83,0,2.5,4.7,2.9,Sul
CLI-22841,55,Masculino,8,Familia,49.39,8,34,8,4.6,2.0,1.3,Oeste
CLI-22842,79,Masculino,55,Familia,89.37,23,102,5,4.5,2.5,2.6,Leste
CLI-22843,77,Feminino,37,Premium,25.18,10,31,2,3.5,5.0,2.7,Leste
CLI-22844,70,Masculino,18,Familia,73.53,40,92,5,2.9,2.9,1.4,Sudeste
CLI-22845,44,Masculino,9,Familia,94.48,27,70,9,3.1,3.2,2.4,Leste
CLI-22846,65,Masculino,36,Familia,76.11,22,19,9,2.4,2.1,1.8,Norte
CLI-22847,51,Feminino,44,Premium,70.51,16,72,5,4.1,2.7,3.1,Leste
CLI-22848,49,Masculino,52,Basico,60.73,16,35,1,2.2,1.6,1.5,Oeste
CLI-22849,62,Masculino,37,Premium,56.7,15,89,1,1.7,1.3,2.8,Sudeste
CLI-22850,63,Feminino,18,Familia,75.06,41,56,5,1.7,2.4,3.2,Sul
CLI-22851,44,Feminino,35,Premium,86.5,21,45,10,3.4,1.3,2.1,Norte
CLI-22852,20,Masculino,32,Premium,21.99,42,52,1,1.7,4.5,3.8,Norte
CLI-22853,44,Masculino,55,Premium,59.9,48,104,3,3.8,3.0,2.0,Leste
CLI-22854,49,Masculino,11,Premium,53.07,1,36,0,3.4,1.2,3.7,Leste
CLI-22855,50,Feminino,11,Premium,92.99,37,24,3,2.2,2.1,4.4,Leste
CLI-22856,56,Feminino,42,Premium,49.77,17,57,1,3.0,2.2,2.5,Leste
CLI-22857,28,Masculino,22,Basico,39.64,48,38,6,1.7,4.1,3.1,Sudeste
CLI-22858,71,Masculino,20,Premium,42.7,26,106,6,1.3,3.2,1.4,Leste
CLI-22859,47,Masculino,26,Basico,46.05,20,26,7,2.8,1.2,4.6,Leste
CLI-22860,77,Feminino,21,Basico,41.39,50,104,5,2.0,4.8,4.3,Sudeste
CLI-22861,60,Feminino,26,Premium,85.18,37,16,6,2.4,1.7,3.6,Sudeste
CLI-22862,32,Feminino,21,Basico,98.65,3,113,0,3.0,3.0,3.6,Oeste
CLI-22863,25,Feminino,14,Premium,78.19,40,80,7,2.3,2.6,3.8,Norte
CLI-22864,27,Masculino,57,Basico,37.06,8,109,4,2.8,4.5,3.0,Sul
CLI-22865,53,Feminino,9,Basico,38.48,15,72,2,3.6,1.9,2.5,Leste
CLI-22866,32,Feminino,19,Basico,85.06,31,13,10,3.9,3.9,4.6,Leste
CLI-22867,23,Feminino,14,Basico,28.54,11,13,6,4.2,4.7,4.7,Sul
CLI-22868,79,Masculino,19,Premium,31.27,1,27,7,4.2,3.8,4.0,Sudeste
CLI-22869,36,Feminino,27,Familia,53.9,8,111,6,2.2,3.8,2.0,Sudeste
CLI-22870,78,Feminino,34,Basico,98.9,30,57,2,3.2,4.4,1.5,Oeste
CLI-22871,40,Feminino,24,Premium,40.05,12,101,2,3.6,3.7,4.6,Leste
CLI-22872,31,Feminino,49,Basico,44.82,48,29,4,3.1,3.1,1.0,Oeste
CLI-22873,57,Feminino,21,Familia,71.93,35,39,0,1.6,1.3,4.9,Leste
CLI-22874,57,Masculino,28,Premium,87.51,4,99,6,1.8,1.9,4.4,Sudeste
CLI-22875,53,Masculino,56,Premium,37.57,8,100,0,1.9,1.7,2.9,Leste
CLI-22876,56,Masculino,24,Premium,53.38,37,102,0,3.6,3.2,1.2,Leste
CLI-22877,78,Masculino,25,Familia,51.86,41,15,5,1.0,3.8,2.9,Norte
CLI-22878,58,Masculino,14,Familia,43.25,0,77,10,1.3,4.0,3.3,Oeste
CLI-22879,56,Feminino,45,Basico,93.9,7,42,6,4.3,4.7,2.8,Sudeste
CLI-22880,26,Feminino,35,Basico,68.1,32,52,3,3.6,5.0,4.9,Norte
CLI-22881,27,Feminino,2,Familia,40.03,34,79,4,1.3,3.7,3.1,Norte
CLI-22882,19,Feminino,38,Familia,85.11,11,27,7,2.3,4.8,1.5,Sudeste
CLI-22883,27,Feminino,7,Basico,57.23,21,83,9,3.6,3.3,2.8,Sul
CLI-22884,25,Feminino,15,Basico,50.2,43,73,7,4.6,4.5,2.5,Sudeste
CLI-22885,40,Masculino,46,Familia,46.85,16,98,8,3.9,4.0,4.0,Norte
CLI-22886,44,Masculino,15,Basico,92.99,16,115,1,2.5,3.1,4.0,Oeste
CLI-22887,64,Masculino,13,Basico,58.46,1,67,8,2.9,3.5,1.3,Sudeste
CLI-22888,79,Masculino,53,Basico,82.59,16,87,5,3.8,3.1,1.1,Sul
CLI-22889,71,Feminino,6,Premium,98.07,9,14,6,1.3,4.8,1.7,Sul
CLI-22890,65,Feminino,59,Basico,98.53,0,69,5,3.8,2.6,4.8,Norte
CLI-22891,42,Feminino,50,Familia,67.89,21,112,8,1.6,4.6,4.5,Sul
CLI-22892,41,Feminino,58,Basico,32.68,13,10,3,2.2,2.5,3.9,Leste
CLI-22893,58,Feminino,14,Basico,54.28,21,120,2,2.4,3.0,1.6,Sudeste
CLI-22894,63,Feminino,32,Premium,59.97,40,9,3,1.9,4.9,1.8,Sudeste
CLI-22895,41,Feminino,50,Basico,49.85,11,93,8,1.5,1.7,4.4,Oeste
CLI-22896,78,Masculino,17,Familia,27.81,35,90,4,4.6,4.1,2.6,Oeste
CLI-22897,42,Masculino,56,Premium,84.74,15,27,4,1.9,2.2,3.6,Oeste
CLI-22898,49,Feminino,49,Premium,53.59,28,20,5,4.6,3.1,4.1,Norte
CLI-22899,50,Feminino,48,Premium,33.75,26,97,9,3.6,4.0,2.3,Sudeste
CLI-22900,58,Feminino,3,Familia,45.5,10,39,9,1.8,1.9,2.2,Leste
CLI-22901,40,Masculino,46,Basico,34.78,24,36,7,3.8,1.0,3.8,Norte
CLI-22902,39,Masculino,45,Familia,92.89,37,75,5,1.6,3.9,3.6,Oeste
CLI-22903,24,Feminino,26,Familia,99.56,30,23,9,4.0,1.2,4.7,Sul
CLI-22904,24,Feminino,10,Familia,78.86,15,101,8,2.0,2.0,4.4,Oeste
CLI-22905,39,Masculino,8,Premium,91.0,13,75,10,4.9,4.0,4.6,Sudeste
CLI-22906,54,Feminino,60,Familia,71.61,31,106,4,4.6,2.3,4.9,Norte
CLI-22907,20,Feminino,15,Familia,50.3,12,15,10,4.6,3.1,2.7,Oeste
CLI-22908,56,Masculino,26,Basico,33.31,23,65,2,1.3,2.8,1.9,Norte
CLI-22909,29,Masculino,39,Premium,52.85,27,28,9,2.9,3.7,2.1,Oeste
CLI-22910,45,Feminino,7,Premium,95.87,32,90,9,2.6,4.5,4.5,Sudeste
CLI-22911,58,Masculino,47,Familia,39.82,19,6,5,3.3,2.4,1.2,Sul
CLI-22912,18,Masculino,13,Basico,49.49,12,102,3,4.4,1.5,2.5,Leste
CLI-22913,37,Feminino,32,Familia,63.6,41,50,5,1.3,2.8,4.7,Sul
CLI-22914,47,Feminino,23,Basico,79.07,21,74,3,1.5,2.9,4.7,Leste
CLI-22915,44,Masculino,52,Premium,33.11,8,26,0,2.2,5.0,4.0,Oeste
CLI-22916,74,Masculino,22,Familia,37.11,2,75,10,4.5,1.2,2.1,Sul
CLI-22917,35,Masculino,35,Premium,42.88,40,68,10,3.6,3.2,2.8,Sudeste
CLI-22918,23,Masculino,43,Premium,75.89,22,74,8,2.2,2.3,2.2,Oeste
CLI-22919,73,Masculino,58,Premium,74.17,10,53,3,2.4,4.9,3.2,Leste
CLI-22920,41,Masculino,17,Basico,74.26,44,30,2,4.3,4.5,2.8,Sul
CLI-22921,26,Feminino,12,Premium,36.28,2,54,0,3.7,4.0,4.9,Norte
CLI-22922,56,Masculino,10,Premium,56.78,25,83,5,4.9,2.1,1.1,Leste
CLI-22923,36,Masculino,42,Basico,94.31,30,82,3,1.5,4.2,2.4,Leste
CLI-22924,47,Feminino,18,Basico,61.3,17,101,6,2.8,1.9,2.3,Oeste
CLI-22925,51,Feminino,14,Basico,89.37,0,44,8,3.5,4.6,2.6,Norte
CLI-22926,41,Masculino,11,Basico,37.29,35,38,2,3.8,2.5,3.2,Sudeste
CLI-22927,31,Feminino,7,Premium,27.79,48,90,8,3.8,3.4,4.8,Oeste
CLI-22928,56,Masculino,48,Familia,39.18,5,94,0,4.9,4.5,3.0,Sudeste
CLI-22929,25,Masculino,32,Basico,60.89,12,47,3,3.8,2.4,2.5,Oeste
CLI-22930,64,Masculino,52,Premium,87.32,48,21,6,1.8,4.8,3.7,Sul
CLI-22931,74,Feminino,39,Premium,87.79,17,90,8,4.6,3.7,1.6,Sul
CLI-22932,58,Feminino,38,Premium,56.76,8,32,3,2.0,1.8,1.9,Leste
CLI-22933,25,Masculino,36,Basico,33.12,34,82,6,1.4,3.1,1.3,Oeste
CLI-22934,58,Feminino,6,Basico,65.49,17,66,9,3.8,3.8,3.8,Oeste
CLI-22935,67,Masculino,24,Premium,96.4,49,52,0,3.2,1.8,2.7,Oeste
CLI-22936,57,Masculino,54,Basico,68.71,2,120,8,3.1,2.1,3.6,Norte
CLI-22937,45,Feminino,56,Premium,79.13,30,119,8,1.2,1.1,1.8,Sul
CLI-22938,79,Feminino,28,Familia,22.15,49,112,0,1.3,4.5,3.7,Oeste
CLI-22939,76,Feminino,30,Premium,77.36,5,49,3,3.9,1.4,4.5,Oeste
CLI-22940,54,Feminino,40,Familia,87.8,24,72,2,4.2,2.3,2.5,Oeste
CLI-22941,75,Feminino,19,Basico,26.53,17,25,1,1.2,1.8,2.5,Norte
CLI-22942,50,Feminino,26,Premium,51.81,27,73,3,2.9,1.0,3.9,Oeste
CLI-22943,19,Masculino,41,Basico,34.73,21,72,9,2.2,4.7,2.3,Leste
CLI-22944,61,Masculino,21,Premium,63.24,16,117,8,2.2,3.7,4.3,Oeste
CLI-22945,26,Feminino,15,Basico,35.66,13,50,9,3.8,1.3,3.5,Norte
CLI-22946,51,Masculino,14,Familia,52.45,30,58,1,4.6,1.5,2.4,Leste
CLI-22947,46,Masculino,48,Familia,82.04,17,100,10,2.6,1.9,1.5,Norte
CLI-22948,26,Masculino,49,Familia,51.12,39,33,7,2.8,3.1,4.2,Sudeste
CLI-22949,21,Masculino,50,Familia,63.87,29,100,5,1.2,4.7,1.6,Oeste
CLI-22950,23,Feminino,4,Premium,39.47,36,76,0,4.0,5.0,3.1,Leste
CLI-22951,71,Masculino,55,Basico,91.65,41,73,1,4.1,3.3,4.4,Sudeste
CLI-22952,66,Masculino,17,Familia,23.28,11,119,1,3.0,3.2,1.5,Norte
CLI-22953,52,Feminino,42,Premium,98.05,15,57,6,4.5,1.9,1.3,Sul
CLI-22954,40,Masculino,20,Premium,57.33,26,89,6,3.9,4.0,2.3,Norte
CLI-22955,34,Feminino,12,Basico,26.16,41,29,8,1.7,4.2,2.9,Oeste
CLI-22956,27,Masculino,10,Basico,98.73,36,5,10,3.4,3.4,3.3,Sul
CLI-22957,43,Feminino,60,Premium,23.71,38,50,6,3.8,1.8,2.4,Norte
CLI-22958,41,Feminino,22,Basico,29.24,30,116,10,2.9,2.3,1.9,Leste
CLI-22959,55,Feminino,29,Basico,70.31,10,51,9,2.7,4.5,1.3,Oeste
CLI-22960,32,Feminino,12,Basico,81.39,0,59,1,4.5,1.5,4.1,Norte
CLI-22961,48,Feminino,14,Familia,23.44,2,85,3,1.9,3.1,2.5,Sul
CLI-22962,26,Masculino,9,Familia,67.19,49,25,3,2.3,2.6,1.1,Norte
CLI-22963,77,Feminino,13,Basico,77.6,5,55,7,1.5,3.1,2.7,Sul
CLI-22964,40,Masculino,56,Familia,79.02,17,99,7,2.7,4.1,2.6,Sudeste
CLI-22965,42,Masculino,40,Premium,34.44,22,47,10,2.8,3.5,4.1,Norte
CLI-22966,54,Masculino,59,Basico,29.67,19,12,10,1.1,2.8,4.8,Oeste
CLI-22967,46,Masculino,4,Premium,96.48,48,118,2,1.6,4.9,1.9,Norte
CLI-22968,21,Feminino,28,Premium,62.36,49,15,5,3.6,3.4,4.4,Norte
CLI-22969,40,Feminino,21,Familia,92.92,49,107,1,2.5,4.5,1.0,Norte
CLI-22970,54,Masculino,16,Basico,87.26,30,72,1,3.8,3.3,1.6,Sudeste
CLI-22971,33,Feminino,22,Familia,38.84,30,31,4,2.5,3.4,3.7,Leste
CLI-22972,29,Feminino,5,Familia,45.13,16,120,1,2.2,2.6,1.9,Sul
CLI-22973,64,Masculino,34,Basico,33.92,9,105,6,3.2,1.2,1.6,Norte
CLI-22974,40,Feminino,57,Basico,90.09,23,112,1,4.5,1.4,3.6,Sudeste
CLI-22975,25,Feminino,55,Premium,90.88,47,20,7,3.9,2.1,3.4,Norte
CLI-22976,80,Masculino,37,Premium,55.53,39,40,4,3.0,3.3,3.8,Oeste
CLI-22977,74,Masculino,29,Basico,64.08,19,8,3,1.2,3.4,4.6,Sul
CLI-22978,25,Feminino,53,Basico,56.31,50,41,5,2.4,3.9,3.3,Sudeste
CLI-22979,49,Feminino,25,Premium,42.71,27,91,5,2.0,1.2,4.8,Leste
CLI-22980,28,Masculino,34,Premium,80.12,48,15,6,2.4,4.4,4.9,Norte
CLI-22981,69,Masculino,26,Premium,50.42,26,30,5,1.1,3.5,3.1,Leste
CLI-22982,73,Feminino,1,Premium,84.89,0,24,0,1.5,2.0,2.7,Sul
CLI-22983,29,Feminino,53,Basico,21.59,28,59,9,4.2,2.2,5.0,Norte
CLI-22984,30,Masculino,24,Premium,65.99,0,104,6,5.0,1.5,2.9,Norte
CLI-22985,68,Feminino,23,Premium,56.51,29,99,6,2.5,2.9,4.5,Sul
CLI-22986,57,Masculino,31,Familia,57.4,15,15,6,3.6,3.3,3.1,Norte
CLI-22987,48,Feminino,23,Basico,83.51,18,110,8,1.9,2.7,2.9,Oeste
CLI-22988,38,Masculino,36,Familia,92.35,39,98,4,3.1,3.2,1.2,Oeste
CLI-22989,64,Feminino,44,Premium,27.21,48,56,4,4.7,4.2,2.9,Sul
CLI-22990,72,Feminino,44,Familia,58.68,5,73,2,4.7,2.5,3.1,Sudeste
CLI-22991,80,Feminino,59,Premium,76.21,16,50,1,1.3,4.7,4.3,Sul
CLI-22992,49,Masculino,22,Premium,48.65,9,115,3,2.6,4.3,3.6,Oeste
CLI-22993,23,Masculino,46,Premium,73.93,26,75,10,3.8,4.2,4.7,Sul
CLI-22994,29,Masculino,8,Familia,43.9,28,116,0,1.6,1.5,4.2,Sul
CLI-22995,43,Masculino,27,Basico,37.68,42,87,2,1.6,2.8,2.3,Sul
CLI-22996,33,Masculino,3,Premium,87.28,41,54,10,3.2,3.7,2.7,Leste
CLI-22997,18,Masculino,32,Basico,92.99,2,105,3,1.6,1.3,1.7,Sudeste
CLI-22998,75,Feminino,35,Premium,53.4,4,37,3,3.7,4.5,1.9,Norte
CLI-22999,66,Feminino,5,Basico,45.65,35,13,10,2.8,2.3,3.6,Norte
CLI-23000,63,Masculino,30,Basico,22.85,39,65,9,2.4,4.1,3.7,Sudeste
CLI-23001,21,Masculino,13,Premium,53.46,26,53,4,1.8,1.8,2.1,Leste
CLI-23002,30,Feminino,54,Premium,43.79,12,64,10,1.6,1.5,3.4,Norte
CLI-23003,35,Masculino,50,Premium,77.99,34,27,6,1.4,2.8,4.8,Norte
CLI-23004,19,Masculino,26,Familia,31.8,26,55,6,1.4,4.9,3.2,Sudeste
CLI-23005,69,Masculino,48,Premium,96.89,30,113,3,4.9,3.5,3.4,Leste
CLI-23006,21,Feminino,2,Familia,85.58,26,107,10,1.2,1.0,3.7,Sul
CLI-23007,58,Masculino,24,Basico,75.12,32,70,6,4.9,2.2,3.9,Oeste
CLI-23008,61,Masculino,46,Premium,84.52,0,30,4,1.7,4.3,3.2,Oeste
CLI-23009,61,Feminino,46,Familia,43.91,7,100,7,3.6,2.4,3.9,Norte
CLI-23010,55,Masculino,47,Basico,51.56,28,87,2,3.8,3.9,3.4,Leste
CLI-23011,65,Masculino,2,Basico,93.93,49,37,10,5.0,2.8,2.2,Sudeste
CLI-23012,58,Masculino,38,Premium,94.26,3,22,10,4.0,3.6,4.9,Oeste
CLI-23013,74,Feminino,26,Familia,92.53,23,41,8,3.7,5.0,4.2,Sul
CLI-23014,80,Masculino,37,Basico,76.1,4,78,7,2.8,1.7,2.8,Norte
CLI-23015,75,Masculino,46,Familia,32.71,4,37,10,3.6,3.2,4.2,Oeste
CLI-23016,65,Masculino,53,Familia,62.08,20,59,2,4.8,4.3,2.0,Oeste
CLI-23017,73,Feminino,31,Basico,87.78,30,115,7,4.9,1.8,2.8,Sudeste
CLI-23018,63,Feminino,59,Premium,28.71,8,67,2,2.9,4.5,3.0,Sudeste
CLI-23019,52,Masculino,10,Premium,63.22,11,31,5,3.8,4.1,3.6,Oeste
CLI-23020,35,Feminino,50,Premium,88.92,24,58,7,1.4,3.8,4.8,Leste
CLI-23021,54,Feminino,48,Basico,25.41,49,23,3,2.9,1.6,3.3,Sul
CLI-23022,78,Masculino,43,Basico,32.8,38,26,4,2.3,3.0,4.6,Sul
CLI-23023,34,Masculino,19,Premium,51.91,22,88,4,2.9,1.2,2.0,Oeste
CLI-23024,74,Masculino,2,Premium,53.04,29,103,1,2.7,2.7,1.3,Leste
CLI-23025,38,Feminino,54,Premium,45.37,10,68,3,4.7,4.9,4.2,Norte
CLI-23026,27,Feminino,35,Premium,76.88,3,117,3,1.2,2.8,4.8,Norte
CLI-23027,46,Masculino,10,Basico,24.11,18,41,0,2.1,2.1,4.7,Leste
CLI-23028,46,Feminino,59,Familia,62.59,42,68,7,4.2,1.2,4.5,Sudeste
CLI-23029,63,Feminino,45,Basico,46.98,27,80,10,1.3,1.1,1.8,Norte
CLI-23030,38,Feminino,37,Basico,86.95,6,101,6,1.8,1.6,2.0,Norte
CLI-23031,57,Masculino,29,Premium,78.75,14,104,6,2.5,2.5,1.8,Oeste
CLI-23032,57,Masculino,51,Basico,22.15,41,29,2,2.6,3.8,2.9,Oeste
CLI-23033,72,Masculino,49,Premium,38.97,38,33,9,2.0,4.2,4.3,Sul
CLI-23034,68,Masculino,60,Familia,55.74,17,85,1,2.2,2.1,4.8,Sul
CLI-23035,63,Feminino,33,Premium,69.01,29,29,5,3.5,4.0,1.9,Sul
CLI-23036,35,Feminino,52,Basico,27.36,37,74,9,1.8,3.2,3.5,Norte
CLI-23037,37,Masculino,57,Familia,99.32,28,71,8,2.0,2.2,4.9,Leste
CLI-23038,59,Feminino,9,Premium,37.9,6,12,2,1.3,3.4,2.1,Norte
CLI-23039,61,Feminino,24,Premium,75.34,16,45,4,1.2,4.5,3.0,Norte
CLI-23040,58,Masculino,41,Basico,93.42,20,30,3,1.9,1.0,1.7,Leste
CLI-23041,64,Feminino,23,Familia,80.37,2,24,1,1.4,3.4,2.0,Sul
CLI-23042,61,Feminino,32,Familia,37.81,13,50,1,3.9,4.4,3.6,Sudeste
CLI-23043,57,Masculino,37,Basico,43.94,46,55,4,3.8,1.3,2.7,Oeste
CLI-23044,57,Feminino,39,Familia,92.63,28,117,9,3.1,3.4,4.9,Norte
CLI-23045,51,Feminino,46,Premium,32.36,7,45,1,3.2,4.1,1.7,Sudeste
CLI-23046,25,Masculino,17,Premium,78.23,48,34,9,3.0,4.2,2.3,Norte
CLI-23047,55,Masculino,7,Premium,96.47,34,66,9,2.1,3.1,4.0,Sudeste
CLI-23048,32,Feminino,18,Basico,44.32,19,15,8,2.6,2.0,1.6,Sudeste
CLI-23049,25,Feminino,33,Premium,99.28,12,100,4,2.3,2.9,2.4,Leste
CLI-23050,70,Feminino,49,Basico,29.49,22,65,8,4.5,1.5,3.3,Norte
CLI-23051,51,Masculino,59,Familia,88.71,20,34,9,2.0,1.3,1.0,Oeste
CLI-23052,37,Masculino,37,Familia,34.67,21,70,9,1.5,3.7,3.9,Sul
CLI-23053,39,Masculino,15,Premium,67.97,34,112,0,3.7,2.5,1.3,Sul
CLI-23054,49,Feminino,18,Basico,67.52,22,75,0,3.9,3.7,3.2,Sudeste
CLI-23055,80,Masculino,46,Familia,81.87,19,32,9,4.2,2.9,4.1,Sul
CLI-23056,59,Masculino,15,Basico,20.53,8,26,5,3.4,2.4,1.6,Norte
