idade,genero,regiao,tipo_contrato,metodo_pagamento,plano_assinatura,valor_mensal,tempo_assinatura_meses,dias_ultimo_acesso,acessibilidade,contatos_suporte,visualizacoes_mes,tempo_medio_sessao_min,dispositivo_principal,categoria_favorita,avaliacao_conteudo_media,avaliacao_conteudo_ultimo_mes,avaliacao_plataforma,tem_avaliacao_conteudo_media,tem_avaliacao_conteudo_ultimo_mes,tem_avaliacao_plataforma,visualizacoes_por_dia,engajamento_score,risco_score,inativo_flag
36,0,3,1,2,1,38.0,10,51,0,2,0,5,1,2,2.0,,1.5,1,0,1,0.0,0.0080321285140562,0.25625,1
38,1,0,1,1,1,38.0,3,5,0,1,44,71,1,1,4.0,3.5,2.5,1,1,1,1.4666666666666666,0.280093960748655,0.0125,0
39,1,0,1,2,0,24.9,5,40,0,2,0,67,3,2,1.0,,3.5,1,0,1,0.0,0.1076305220883534,0.21875,1
38,0,4,1,5,0,24.9,21,24,0,1,12,49,3,0,4.0,5.0,3.5,1,1,1,0.4,0.1239978783056755,0.0187499999999999,0
43,1,3,0,2,2,38.0,3,43,0,2,0,5,0,5,2.0,,3.0,1,0,1,0.0,0.0080321285140562,0.25,1
24,1,4,1,5,0,24.9,22,73,0,1,0,36,1,5,,,1.0,0,0,1,0.0,0.0578313253012048,0.31875,1
57,1,1,1,1,0,24.9,30,27,0,2,4,22,1,5,2.0,,,1,0,0,0.1333333333333333,0.0504357050844889,0.0,0
50,4,4,1,4,1,38.0,29,9,0,1,52,5,1,5,,5.0,1.0,0,1,1,1.7333333333333334,0.2042585436083958,0.0,0
42,1,2,0,2,1,32.0,13,44,0,0,0,22,2,2,1.0,,,1,0,0,0.0,0.0353413654618473,0.1937499999999999,1
25,0,3,1,4,1,38.0,25,25,0,0,8,100,3,5,,,4.0,0,0,1,0.2666666666666666,0.1908312495264075,0.0,0
33,1,3,0,2,2,38.0,6,35,0,2,0,101,3,1,3.5,,,1,0,0,0.0,0.1622489959839357,0.18125,1
46,1,3,0,2,2,38.0,5,22,0,1,5,51,1,5,,1.0,2.0,0,1,1,0.1666666666666666,0.1007956353716753,0.1062499999999999,0
32,0,3,1,2,0,24.9,15,22,0,0,19,60,1,2,,3.0,,0,1,0,0.6333333333333333,0.1680836553762218,0.0437499999999999,0
47,0,3,1,1,0,24.9,15,16,0,2,57,89,3,3,3.0,,2.0,1,0,1,1.9,0.3580662271728423,0.0062499999999999,0
18,4,1,0,2,2,38.0,13,85,0,2,0,25,3,0,,,2.5,0,0,1,0.0,0.0401606425702811,0.4499999999999999,1
50,0,3,1,5,0,24.9,22,48,1,0,0,5,3,1,4.5,,5.0,1,0,1,0.0,0.0080321285140562,0.1625,1
30,2,4,1,2,1,38.0,28,24,0,0,14,72,2,2,1.0,4.0,,1,1,0,0.4666666666666667,0.1684928392816549,0.0,0
40,1,0,1,2,0,24.9,0,1,0,1,43,166,3,3,,4.5,,0,1,0,1.4333333333333331,0.4289308176100629,0.0062499999999999,0
61,0,1,1,3,1,38.0,48,12,0,2,59,126,2,5,5.0,3.0,3.5,1,1,1,1.9666666666666663,0.4250511479881791,0.0,0
78,1,4,1,4,0,24.9,21,14,0,2,28,33,2,5,,,2.5,0,0,1,0.9333333333333332,0.1586724255512616,0.0,0
52,2,4,1,2,1,38.0,9,27,0,5,5,12,1,3,,2.0,4.5,0,1,1,0.1666666666666666,0.0381450329620368,0.1124999999999999,0
30,1,3,0,2,1,32.0,31,45,1,0,0,89,2,1,3.5,,3.0,1,0,1,0.0,0.1429718875502008,0.0875,1
35,1,0,1,1,0,24.9,24,3,0,0,91,67,0,5,4.0,4.0,4.5,1,1,1,3.033333333333333,0.4510267485034477,0.0,0
35,4,3,1,1,0,24.9,20,32,0,0,0,19,3,2,,,3.5,0,0,1,0.0,0.0305220883534136,0.0749999999999999,0
38,1,3,0,2,0,22.0,28,32,0,2,0,55,0,2,,,5.0,0,0,1,0.0,0.0883534136546184,0.0249999999999999,0
18,0,3,1,1,1,38.0,0,0,0,1,43,67,1,3,,,5.0,0,0,1,1.4333333333333331,0.2698946730317496,0.0,0
29,1,1,1,2,0,24.9,2,57,0,0,0,82,0,4,3.5,,2.5,1,0,1,0.0,0.131726907630522,0.3437499999999999,1
61,1,3,0,2,2,38.0,6,13,0,1,60,84,3,0,,5.0,1.5,0,1,1,2.0,0.3613548533757672,0.04375,0
37,2,1,1,4,1,38.0,16,10,0,0,78,35,3,2,4.0,,,1,0,0,2.6,0.350564522239903,0.0,0
30,2,3,0,2,1,32.0,5,8,0,0,72,78,2,2,,3.5,5.0,0,1,1,2.4,0.3969993180268243,0.0187499999999999,0
59,0,1,1,2,1,38.0,6,63,0,1,0,112,3,5,,,1.0,0,0,1,0.0,0.1799196787148594,0.35625,1
42,0,3,1,2,0,24.9,0,1,0,1,89,116,2,3,,4.0,1.0,0,1,1,2.966666666666667,0.522194438129878,0.0062499999999999,0
34,0,3,1,5,1,38.0,39,27,0,2,13,42,2,3,1.0,,2.0,1,0,1,0.4333333333333333,0.1165264832916571,0.0,0
35,2,4,1,0,1,38.0,15,44,0,1,0,25,1,0,,,2.5,0,0,1,0.0,0.0401606425702811,0.1812499999999999,1
26,4,3,0,2,2,38.0,33,22,1,0,9,68,1,2,,4.0,3.0,0,1,1,0.3,0.143199211942108,0.0,0
18,4,3,1,2,0,24.9,44,59,0,2,0,5,1,3,,,1.0,0,0,1,0.0,0.0080321285140562,0.09375,1
26,1,3,1,3,1,38.0,14,52,0,0,0,34,0,1,2.0,,4.5,1,0,1,0.0,0.0546184738955823,0.2375,1
38,1,1,1,2,0,24.9,25,70,0,1,0,56,3,1,2.0,,2.5,1,0,1,0.0,0.0899598393574297,0.28125,1
47,1,1,1,3,1,38.0,9,21,0,1,7,51,0,2,,,1.5,0,0,1,0.2333333333333333,0.1083428051829961,0.0749999999999999,0
30,0,3,1,2,2,49.9,0,1,0,4,0,44,1,5,,,3.5,0,0,1,0.0,0.0706827309236947,0.0062499999999999,0
38,0,3,0,2,2,38.0,12,29,0,0,0,73,1,2,,3.5,2.0,0,1,1,0.0,0.1172690763052208,0.10625,0
25,1,4,1,3,2,49.9,1,0,0,2,29,5,2,4,,1.5,3.0,0,1,1,0.9666666666666668,0.1174660907782071,0.0,0
36,1,1,1,2,1,38.0,5,4,0,0,3,27,3,3,3.0,2.5,,1,1,0,0.1,0.0546942486928847,0.0,0
24,1,1,1,0,0,24.9,6,13,0,2,11,26,3,1,2.0,2.5,4.0,1,1,1,0.3666666666666666,0.0832765022353565,0.04375,0
42,0,0,1,3,2,49.9,45,29,0,1,11,114,3,5,4.0,,1.0,1,0,1,0.3666666666666666,0.224641964082746,0.0,0
30,0,3,0,2,2,38.0,12,80,0,1,0,88,1,2,4.0,,4.0,1,0,1,0.0,0.1413654618473895,0.425,1
44,0,4,0,2,2,38.0,11,32,0,1,0,148,3,5,,,4.0,0,0,1,0.0,0.2377510040160642,0.1312499999999999,0
41,1,0,1,2,0,24.9,14,14,0,1,12,12,2,5,2.0,,2.0,1,0,1,0.4,0.0645601273016594,0.0,0
49,0,1,1,1,1,38.0,18,48,0,0,0,83,1,2,,,2.0,0,0,1,0.0,0.1333333333333333,0.1875,1
37,1,2,1,2,0,24.9,1,19,1,1,51,17,3,5,,4.0,3.0,0,1,1,1.7,0.2197620671364704,0.1124999999999999,0
39,1,3,0,2,2,38.0,4,51,0,0,0,144,3,5,4.0,,5.0,1,0,1,0.0,0.2313253012048192,0.2937499999999999,1
41,1,1,1,5,1,38.0,14,40,0,2,0,90,0,5,4.0,,3.5,1,0,1,0.0,0.144578313253012,0.1624999999999999,1
40,0,0,1,2,0,24.9,48,34,0,4,0,106,3,5,,,4.0,0,0,1,0.0,0.170281124497992,0.0,0
19,0,2,1,5,0,24.9,18,12,0,1,45,163,1,5,5.0,4.5,1.0,1,1,1,1.5,0.4316587103129499,0.0,0
51,0,1,0,2,1,32.0,1,1,1,1,28,104,0,1,,4.5,5.0,0,1,1,0.9333333333333332,0.27272865045086,0.0,0
43,1,3,0,2,1,32.0,5,8,0,1,12,41,2,5,5.0,1.5,2.5,1,1,1,0.4,0.1111464726831855,0.0187499999999999,0
57,2,0,0,2,2,38.0,8,75,0,1,0,5,1,5,,,4.5,0,0,1,0.0,0.0080321285140562,0.4187499999999999,1
45,0,2,0,2,2,38.0,18,51,0,1,0,147,3,1,4.0,,,1,0,0,0.0,0.236144578313253,0.20625,1
59,3,3,1,1,1,38.0,43,30,0,2,15,87,3,5,4.5,4.0,3.5,1,1,1,0.5,0.196362809729484,0.0,0
62,2,0,1,2,0,24.9,32,3,0,2,69,127,1,2,4.0,4.5,3.0,1,1,1,2.3,0.4643934227475941,0.0,0
37,0,3,1,5,1,38.0,27,46,0,0,0,48,0,4,,,3.0,0,0,1,0.0,0.0771084337349397,0.11875,1
49,1,3,1,2,2,49.9,11,37,0,2,0,109,1,2,4.0,,2.0,1,0,1,0.0,0.1751004016064257,0.1624999999999999,1
39,0,3,1,3,1,38.0,4,14,1,2,57,127,3,5,5.0,4.5,3.5,1,1,1,1.9,0.4191104038796696,0.0625,0
27,0,1,1,5,0,24.9,24,74,0,1,0,5,2,5,,,3.0,0,0,1,0.0,0.0080321285140562,0.3125,1
33,3,1,1,2,0,24.9,2,16,0,1,26,117,2,4,4.0,4.5,3.5,1,1,1,0.8666666666666667,0.2860650147760855,0.0875,0
27,1,3,1,5,2,49.9,13,37,0,2,0,44,0,0,4.0,,5.0,1,0,1,0.0,0.0706827309236947,0.15,1
44,1,3,1,2,1,38.0,2,25,0,0,8,48,3,0,,4.0,,0,1,0,0.2666666666666666,0.1072971129802227,0.14375,0
42,0,1,0,2,2,38.0,1,16,0,1,8,51,2,2,,3.0,3.5,0,1,1,0.2666666666666666,0.1121163900886565,0.0937499999999999,0
28,1,3,0,2,1,32.0,11,24,0,2,12,144,2,5,,3.5,3.5,0,1,1,0.4,0.2766083200727438,0.08125,0
25,0,0,0,2,2,38.0,5,55,0,2,0,22,3,5,,,3.0,0,0,1,0.0,0.0353413654618473,0.3124999999999999,1
26,2,0,1,2,0,24.9,4,31,0,0,0,151,3,2,,,1.5,0,0,1,0.0,0.242570281124498,0.16875,0
27,1,0,0,2,2,38.0,5,2,0,3,70,109,3,2,,3.0,4.0,0,1,1,2.333333333333333,0.4392513450026521,0.0,0
52,0,1,1,2,0,24.9,30,16,0,0,67,164,3,1,3.5,3.0,1.0,1,1,1,2.2333333333333334,0.5162840039402894,0.0,0
51,1,1,1,3,0,24.9,1,9,0,1,57,38,1,2,,3.5,1.5,0,1,1,1.9,0.2761385163294688,0.05,0
18,1,0,1,2,1,38.0,1,6,0,0,9,7,1,2,,2.5,,0,1,0,0.3,0.0452072440706221,0.03125,0
40,4,3,1,2,0,24.9,22,12,0,4,52,135,2,2,4.0,3.5,1.0,1,1,1,1.7333333333333334,0.4130938849738577,0.0,0
35,1,3,1,2,0,24.9,21,42,0,1,0,156,1,2,,,1.0,0,0,1,0.0,0.2506024096385542,0.1312499999999999,1
49,4,3,1,0,2,49.9,41,16,0,0,53,82,2,2,4.0,,1.5,1,0,1,1.7666666666666666,0.331726907630522,0.0,0
41,1,1,1,5,1,38.0,4,22,0,0,19,149,0,4,1.0,3.5,,1,1,0,0.6333333333333333,0.3110555429264227,0.1124999999999999,0
28,0,3,0,2,2,38.0,6,15,0,1,44,23,1,0,5.0,,4.5,1,0,1,1.4666666666666666,0.2029855270137152,0.0562499999999999,0
52,0,3,0,2,2,38.0,5,40,0,3,0,49,3,3,2.0,,2.0,1,0,1,0.0,0.078714859437751,0.21875,1
21,0,3,1,2,0,24.9,10,13,0,4,36,130,0,0,4.0,,2.0,1,0,1,1.2,0.3446843979692354,0.01875,0
18,4,4,0,2,2,38.0,8,58,0,1,0,27,1,0,2.5,,4.5,1,0,1,0.0,0.0433734939759036,0.3125,1
42,1,4,1,1,1,38.0,23,24,0,4,16,106,0,4,5.0,,,1,0,0,0.5333333333333333,0.230658482988558,0.00625,0
64,1,3,0,2,2,38.0,1,17,0,2,50,144,3,0,,3.0,,0,1,0,1.6666666666666667,0.4200045464878381,0.0999999999999999,0
40,1,3,1,3,1,38.0,0,0,0,1,68,36,1,2,,5.0,1.0,0,1,1,2.2666666666666666,0.3144350988861105,0.0,0
54,0,2,1,0,2,49.9,29,44,0,0,0,122,1,5,3.5,,,1,0,0,0.0,0.1959839357429719,0.0937499999999999,1
34,1,3,0,2,0,22.0,8,11,0,0,68,47,2,5,,,3.5,0,0,1,2.2666666666666666,0.3321057816170342,0.0187499999999999,0
48,4,3,1,1,0,24.9,6,42,0,1,0,72,1,2,1.0,,,1,0,0,0.0,0.1156626506024096,0.2249999999999999,1
30,0,4,1,5,0,24.9,0,0,0,2,77,89,1,0,,,3.0,0,0,1,2.566666666666667,0.4335379252860498,0.0,0
30,1,2,1,3,1,38.0,23,34,0,2,0,56,1,2,4.0,,4.0,1,0,1,0.0,0.0899598393574297,0.0687499999999999,0
44,1,3,1,1,0,24.9,2,30,0,0,9,115,2,0,,3.5,4.0,0,1,1,0.3,0.2187012199742365,0.1749999999999999,0
61,4,4,1,1,0,24.9,4,56,0,1,0,110,1,5,4.0,,3.0,1,0,1,0.0,0.1767068273092369,0.3249999999999999,1
18,1,3,0,2,1,32.0,15,32,0,0,0,146,3,0,3.5,,2.0,1,0,1,0.0,0.2345381526104417,0.1062499999999999,0
59,2,4,1,1,0,24.9,12,23,0,2,10,131,3,0,3.5,4.0,4.5,1,1,1,0.3333333333333333,0.2481776161248768,0.0687499999999999,0
52,4,2,1,5,0,24.9,3,9,0,0,35,96,1,1,4.0,,3.5,1,0,1,1.1666666666666667,0.2862923391679927,0.0375,0
40,4,3,1,5,0,24.9,0,1,0,0,41,55,2,5,,4.0,1.0,0,1,1,1.3666666666666667,0.2430703947866939,0.0062499999999999,0
28,1,3,1,1,1,38.0,4,6,0,6,44,116,3,5,3.5,3.0,2.5,1,1,1,1.4666666666666666,0.352383117375161,0.0125,0
42,0,3,0,2,2,38.0,0,1,0,1,114,85,1,1,,3.0,2.5,0,1,1,3.8,0.5667348639842388,0.0062499999999999,0
50,3,3,0,2,1,32.0,7,64,0,2,0,121,0,3,4.0,,4.5,1,0,1,0.0,0.1943775100401606,0.3562499999999999,1
40,1,4,1,0,0,24.9,10,11,0,0,74,90,3,3,4.0,4.0,2.5,1,1,1,2.466666666666667,0.4238235962718799,0.0062499999999999,0
37,0,0,1,2,2,49.9,5,22,0,2,2,18,2,1,2.0,2.0,2.5,1,1,1,0.0666666666666666,0.0364628324619231,0.1062499999999999,0
44,4,4,0,2,2,38.0,12,11,0,2,69,148,1,5,4.5,,3.5,1,0,1,2.3,0.4981283625066303,0.0,0
60,1,4,0,2,1,32.0,32,35,0,1,0,51,3,2,,,1.0,0,0,1,0.0,0.0819277108433735,0.01875,1
53,2,0,1,5,0,24.9,4,7,0,0,16,126,1,0,4.0,3.0,,1,1,0,0.5333333333333333,0.2627869970447829,0.01875,0
55,1,0,1,4,0,24.9,0,1,0,0,7,22,1,0,,1.0,3.0,0,1,1,0.2333333333333333,0.06175645980147,0.0062499999999999,0
27,1,0,1,0,0,24.9,6,14,0,1,34,36,1,1,1.5,3.5,4.0,1,1,1,1.1333333333333333,0.1861332120936576,0.0499999999999999,0
44,0,3,0,2,2,38.0,11,74,0,1,0,25,1,5,,,3.5,0,0,1,0.0,0.0401606425702811,0.39375,1
27,2,4,0,2,0,22.0,2,32,0,1,0,71,3,3,3.5,,1.0,1,0,1,0.0,0.1140562248995984,0.1874999999999999,0
32,1,1,1,5,0,24.9,2,59,1,0,0,127,2,0,4.0,,3.5,1,0,1,0.0,0.2040160642570281,0.3562499999999999,1
32,1,4,1,2,0,24.9,1,22,0,2,15,93,0,2,,4.0,1.0,0,1,1,0.5,0.2060013639463514,0.1312499999999999,0
40,0,3,1,1,0,24.9,17,9,0,1,72,74,3,0,4.5,,,1,0,0,2.4,0.3905736152155793,0.0,0
43,1,0,1,5,1,38.0,7,24,1,3,16,144,0,2,4.0,,2.5,1,0,1,0.5333333333333333,0.2917026596953853,0.1062499999999999,0
25,1,2,0,2,2,38.0,11,43,0,0,0,87,1,5,,,2.0,0,0,1,0.0,0.1397590361445783,0.2,1
34,4,3,1,2,0,24.9,5,44,0,2,0,116,0,2,4.0,,,1,0,0,0.0,0.1863453815261044,0.2437499999999999,1
53,0,3,0,2,2,38.0,6,20,0,1,40,129,3,2,3.5,,3.5,1,0,1,1.3333333333333333,0.3581723118890657,0.0875,0
48,0,0,1,5,0,24.9,6,19,0,1,93,79,2,5,4.0,,,1,0,0,3.1,0.4778510267485034,0.0812499999999999,0
47,1,0,0,2,2,38.0,5,62,0,4,0,11,1,3,3.5,,,1,0,0,0.0,0.0176706827309236,0.35625,1
30,0,3,1,2,0,24.9,14,22,0,0,4,44,3,0,,,4.0,0,0,1,0.1333333333333333,0.0857770705463362,0.0499999999999999,0
58,4,1,1,4,0,24.9,8,24,0,0,0,25,0,5,2.0,1.0,,1,1,0,0.0,0.0401606425702811,0.1,0
30,0,3,1,5,0,24.9,15,17,0,3,100,97,2,3,4.0,,3.0,1,0,1,3.333333333333333,0.5331817837387285,0.0124999999999999,0
44,0,3,0,2,2,38.0,0,1,1,1,64,103,1,4,,5.0,1.0,0,1,1,2.1333333333333333,0.4069712813518223,0.0062499999999999,0
42,0,0,1,0,0,24.9,11,12,0,0,62,140,1,2,1.5,,4.5,1,0,1,2.066666666666667,0.4588618625445177,0.00625,0
37,1,3,1,2,2,49.9,7,16,0,1,48,121,1,5,4.0,3.0,4.0,1,1,1,1.6,0.3755095855118587,0.0562499999999999,0
44,1,1,1,0,0,24.9,12,66,0,2,0,22,1,3,2.0,,3.5,1,0,1,0.0,0.0353413654618473,0.3374999999999999,1
51,0,0,1,1,0,24.9,8,51,0,1,0,6,3,5,2.0,,2.0,1,0,1,0.0,0.0096385542168674,0.26875,1
27,1,3,1,2,0,24.9,6,73,0,1,0,14,3,1,,,3.5,0,0,1,0.0,0.0224899598393574,0.41875,1
18,1,4,1,5,0,24.9,48,26,0,0,9,100,3,1,4.0,,1.5,1,0,1,0.3,0.1946048344320678,0.0,0
23,0,3,1,4,1,38.0,9,79,1,1,0,5,3,5,2.0,,2.5,1,0,1,0.0,0.0080321285140562,0.4375,1
42,0,0,1,4,1,38.0,25,30,0,1,3,35,3,5,,,1.5,0,0,1,0.1,0.0675456543153747,0.0312499999999999,0
43,0,3,1,3,0,24.9,13,53,0,1,0,132,0,2,,,,0,0,0,0.0,0.2120481927710843,0.25,1
41,1,1,1,1,0,24.9,12,27,0,3,2,27,3,1,2.0,2.5,1.5,1,1,1,0.0666666666666666,0.0509206637872243,0.0937499999999999,0
61,1,3,1,2,1,38.0,12,24,0,3,1,13,2,2,2.0,,4.5,1,0,1,0.0333333333333333,0.0246571190422065,0.075,0
41,1,0,1,3,0,24.9,15,13,0,4,80,52,2,2,3.0,,1.5,1,0,1,2.6666666666666665,0.3854209289990149,0.0,0
48,0,3,1,2,1,38.0,2,3,0,0,32,128,1,2,4.0,5.0,,1,1,0,1.0666666666666669,0.3263772069409714,0.00625,0
29,0,1,1,0,1,38.0,4,20,0,0,13,5,2,4,2.5,,2.0,1,0,1,0.4333333333333333,0.0570887322876411,0.1,0
37,1,3,0,2,2,38.0,1,3,0,1,62,28,3,3,,,,0,0,0,2.066666666666667,0.2789421838296582,0.0125,0
34,2,3,0,2,1,32.0,5,73,0,2,0,17,1,1,,,,0,0,0,0.0,0.0273092369477911,0.425,1
20,1,0,1,1,2,49.9,4,18,0,1,23,160,3,1,3.5,,3.0,1,0,1,0.7666666666666667,0.3438205652799879,0.0875,0
34,0,4,1,2,1,38.0,2,40,0,1,0,141,1,4,4.0,,2.0,1,0,1,0.0,0.2265060240963855,0.2375,1
26,1,3,1,2,0,24.9,7,21,0,2,13,90,3,1,,3.0,2.5,0,1,1,0.4333333333333333,0.1936349170265969,0.0874999999999999,0
39,1,3,1,2,0,24.9,15,25,0,3,2,41,3,5,2.0,,2.0,1,0,1,0.0666666666666666,0.0734106236265818,0.0625,0
20,1,1,1,4,0,24.9,5,19,0,5,58,115,3,2,,3.5,4.0,0,1,1,1.9333333333333331,0.4036068803515951,0.0875,0
33,1,3,1,2,1,38.0,14,76,0,2,0,104,2,2,4.0,,3.5,1,0,1,0.0,0.1670682730923695,0.3874999999999999,1
27,0,3,1,2,2,49.9,6,23,0,1,5,83,1,5,4.0,4.5,3.0,1,1,1,0.1666666666666666,0.1522012578616352,0.1062499999999999,0
33,0,2,1,1,0,24.9,18,22,0,1,2,90,1,2,4.0,,4.0,1,0,1,0.0666666666666666,0.1521254830643328,0.0249999999999999,0
38,1,1,1,5,0,24.9,5,34,0,2,0,7,0,2,2.0,,1.5,1,0,1,0.0,0.0112449799196787,0.1812499999999999,0
57,1,4,1,1,0,24.9,4,29,0,1,6,34,3,0,4.5,4.5,4.5,1,1,1,0.2,0.0772599833295445,0.15625,0
41,4,3,0,2,2,38.0,5,29,0,2,20,116,3,1,1.0,,,1,0,0,0.6666666666666666,0.261817079639312,0.15,0
64,0,3,1,2,1,38.0,6,4,0,0,71,84,0,2,4.0,,1.5,1,0,1,2.3666666666666667,0.4028642873380313,0.0,0
78,0,3,0,2,1,32.0,44,6,0,1,65,78,2,2,,,2.0,0,0,1,2.1666666666666665,0.3705842236872017,0.0,0
20,0,3,1,5,0,24.9,1,23,0,2,11,104,1,2,,3.0,3.5,0,1,1,0.3666666666666666,0.2085777070546336,0.1374999999999999,0
29,0,0,0,2,2,38.0,14,42,0,0,0,32,1,2,3.5,,3.5,1,0,1,0.0,0.0514056224899598,0.1749999999999999,1
60,0,1,0,2,0,22.0,25,10,0,3,106,63,3,0,,3.5,,0,1,0,3.533333333333333,0.5012048192771084,0.0,0
27,0,4,0,2,1,32.0,5,33,0,1,0,42,3,5,4.0,,2.0,1,0,1,0.0,0.0674698795180722,0.175,0
58,1,3,1,5,1,38.0,22,35,0,2,0,128,1,1,,,,0,0,0,0.0,0.2056224899598393,0.08125,1
28,0,3,0,2,1,32.0,1,8,0,2,58,51,1,4,,,,0,0,0,1.9333333333333331,0.3007956353716753,0.04375,0
61,4,3,0,2,2,38.0,2,15,1,1,114,152,0,1,3.5,4.5,4.5,1,1,1,3.8,0.6743653860725922,0.0812499999999999,0
50,4,4,1,3,0,24.9,5,6,0,0,97,117,0,5,3.5,3.0,2.0,1,1,1,3.2333333333333334,0.5539895430779722,0.0062499999999999,0
33,0,3,1,3,0,24.9,13,21,0,2,9,122,1,3,4.0,3.0,,1,1,0,0.3,0.2299461998939153,0.0499999999999999,0
31,4,3,1,1,0,24.9,3,25,0,1,2,27,2,5,2.0,,3.0,1,0,1,0.0666666666666666,0.0509206637872243,0.1375,0
34,0,0,1,4,1,38.0,30,43,0,1,0,30,1,0,2.0,,3.5,1,0,1,0.0,0.0481927710843373,0.0812499999999999,1
52,4,3,1,3,0,24.9,6,35,0,3,0,134,0,0,4.0,,,1,0,0,0.0,0.2152610441767068,0.18125,1
33,1,3,1,2,2,49.9,18,56,1,1,0,54,2,2,,,,0,0,0,0.0,0.0867469879518072,0.2375,1
46,3,2,1,1,1,38.0,10,17,0,0,73,152,1,5,3.0,,4.5,1,0,1,2.433333333333333,0.5196484049405168,0.0437499999999999,0
52,0,2,1,2,1,38.0,10,43,0,2,0,116,1,2,5.0,,1.5,1,0,1,0.0,0.1863453815261044,0.20625,1
33,1,1,1,2,0,24.9,6,18,1,1,28,11,2,4,3.5,2.5,5.0,1,1,1,0.9333333333333332,0.1233310600894142,0.075,0
22,1,4,1,1,1,38.0,6,8,1,1,26,94,3,2,4.0,,,1,0,0,0.8666666666666667,0.2491172236114268,0.0124999999999999,0
18,1,3,1,0,0,24.9,6,9,0,0,15,30,3,5,2.0,2.0,,1,1,0,0.5,0.104796544669243,0.01875,0
31,1,3,0,2,2,38.0,5,22,0,1,9,56,3,5,4.0,,3.5,1,0,1,0.3,0.1239221035083731,0.1062499999999999,0
48,2,1,1,1,1,38.0,22,9,0,0,14,73,2,5,4.0,5.0,,1,1,0,0.4666666666666667,0.1700992649844661,0.0,0
18,0,3,1,2,1,38.0,13,23,0,0,13,97,3,0,4.0,4.5,5.0,1,1,1,0.4333333333333333,0.2048798969462756,0.0625,0
51,1,3,1,1,0,24.9,2,32,0,1,0,11,1,3,2.0,,3.0,1,0,1,0.0,0.0176706827309236,0.1874999999999999,0
57,0,3,1,2,0,24.9,8,22,0,0,8,45,0,5,4.0,3.0,3.0,1,1,1,0.2666666666666666,0.102477835871789,0.0875,0
32,1,3,0,2,2,38.0,27,38,0,0,0,91,2,0,4.0,,,1,0,0,0.0,0.1461847389558233,0.06875,1
18,0,1,1,0,0,24.9,3,12,0,1,23,6,1,2,4.0,2.0,2.5,1,1,1,0.7666666666666667,0.0964310070470561,0.0562499999999999,0
18,0,1,1,2,0,24.9,14,44,0,0,0,6,3,5,4.0,,1.0,1,0,1,0.0,0.0096385542168674,0.1874999999999999,1
35,0,3,0,2,0,22.0,20,28,0,1,12,153,3,4,4.0,,4.0,1,0,1,0.4,0.291066151398045,0.0499999999999999,0
18,0,2,0,2,2,38.0,9,12,0,0,73,104,3,2,2.5,,2.5,1,0,1,2.433333333333333,0.442539971205577,0.01875,0
57,0,1,1,5,2,49.9,20,27,0,3,2,6,1,2,2.0,1.5,4.0,1,1,1,0.0666666666666666,0.0171857240281882,0.0437499999999999,0
45,2,2,1,3,0,24.9,4,7,0,0,45,61,0,0,4.0,4.0,,1,1,0,1.5,0.2678032886262029,0.01875,0
41,4,4,1,3,0,24.9,3,58,0,2,0,21,2,1,,,5.0,0,0,1,0.0,0.0337349397590361,0.34375,1
58,2,4,1,4,0,24.9,7,31,0,2,0,98,0,4,,,,0,0,0,0.0,0.157429718875502,0.15,0
43,1,0,1,3,1,38.0,9,18,0,2,80,80,3,2,,,,0,0,0,2.6666666666666665,0.4304008486777297,0.05625,0
44,4,4,1,1,2,49.9,0,0,0,1,78,41,3,3,,,,0,0,0,2.6,0.3602030764567704,0.0,0
41,1,3,1,1,0,24.9,31,8,0,2,64,69,3,2,,,5.0,0,0,1,2.1333333333333333,0.3523528074562401,0.0,0
53,0,3,1,2,0,24.9,8,45,0,1,0,76,2,5,,,2.0,0,0,1,0.0,0.1220883534136546,0.23125,1
39,0,3,1,0,1,38.0,20,9,0,2,12,20,3,2,2.0,2.5,5.0,1,1,1,0.4,0.0774115329241494,0.0,0
21,1,3,1,2,0,24.9,16,24,0,0,13,87,3,3,4.5,5.0,,1,1,0,0.4333333333333333,0.1888156399181632,0.05,0
33,0,3,1,2,1,38.0,8,32,0,2,0,97,1,5,,,3.5,0,0,1,0.0,0.1558232931726907,0.15,0
55,1,1,1,0,1,38.0,15,40,0,0,0,10,1,2,,,,0,0,0,0.0,0.0160642570281124,0.15625,1
48,4,4,1,1,0,24.9,19,10,0,0,28,58,1,0,4.0,,,1,0,0,0.9333333333333332,0.1988330681215427,0.0,0
32,1,3,1,1,1,38.0,7,8,0,1,62,66,0,2,,3.5,2.5,0,1,1,2.066666666666667,0.3399863605364855,0.0062499999999999,0
33,0,1,1,2,2,49.9,14,41,0,1,0,5,2,2,,,5.0,0,0,1,0.0,0.0080321285140562,0.1687499999999999,1
46,1,3,1,5,0,24.9,6,51,0,2,0,5,1,0,2.0,,4.5,1,0,1,0.0,0.0080321285140562,0.28125,1
25,1,2,1,1,0,24.9,19,35,0,1,0,7,0,5,2.0,,3.5,1,0,1,0.0,0.0112449799196787,0.1,1
48,0,1,1,2,0,24.9,15,45,0,2,0,64,2,0,1.0,,1.0,1,0,1,0.0,0.1028112449799196,0.1875,1
