clienteId,idade,genero,regiao,planoAssinatura,valorMensal,tipoContrato,tempoMedioSessaoMin,diasUltimoAcesso,avaliacaoConteudoUltimoMes,visualizacoesMes
046ce85c,53,Feminino,Sudeste,padrao,49.9,ANUAL,104,1,4,64
db200e2a,50,Masculino,Sul,premium,79.9,ANUAL,78,1,5,58
ce53abf9,59,Feminino,Nordeste,premium,79.9,ANUAL,51,1,4,31
927c7a23,31,Feminino,Sul,padrao,49.9,ANUAL,95,0,4,78
9e77f061,28,Masculino,Sudeste,premium,79.9,MENSAL,16,16,3,12
682b1d21,51,Feminino,Nordeste,padrao,49.9,MENSAL,5,42,1,5
4998214b,59,Feminino,Sul,padrao,49.9,ANUAL,72,3,4,85
79e24ec7,35,Masculino,Sul,premium,49.9,MENSAL,19,15,2,9
2a6fae1d,48,Masculino,Centro-Oeste,basico,79.9,ANUAL,25,18,3,12
00233572,37,Masculino,Centro-Oeste,padrao,79.9,ANUAL,103,0,4,94
f05e5ebf,29,Feminino,Nordeste,padrao,49.9,ANUAL,104,3,4,76
f1b3cbda,25,Masculino,Sul,basico,49.9,MENSAL,22,7,3,10
0e7bc0c5,42,Feminino,Nordeste,premium,79.9,ANUAL,81,3,4,21
2dd4484d,67,Masculino,Nordeste,basico,49.9,MENSAL,7,36,1,5
c81eceff,32,Feminino,Centro-Oeste,premium,79.9,ANUAL,83,3,4,28
0533ac2a,63,Masculino,Nordeste,padrao,49.9,ANUAL,101,0,4,74
edde29f3,48,Masculino,Sudeste,premium,29.9,ANUAL,10,12,3,12
cdc792dd,35,Feminino,Norte,premium,49.9,ANUAL,46,1,5,37
747cf9bc,25,Masculino,Norte,basico,49.9,ANUAL,11,10,3,7
f59b86d0,36,Feminino,Sudeste,basico,29.9,MENSAL,10,32,1,1
c1dc2e90,68,Feminino,Centro-Oeste,premium,79.9,ANUAL,93,0,4,60
dec21f73,43,Masculino,Nordeste,premium,79.9,ANUAL,107,3,5,60
dd5299c4,61,Masculino,Sudeste,padrao,79.9,ANUAL,105,2,5,77
5f403812,49,Masculino,Sul,padrao,49.9,ANUAL,100,3,5,22
fa3b599a,59,Masculino,Centro-Oeste,basico,49.9,MENSAL,1,43,1,4
adde35dc,22,Masculino,Centro-Oeste,padrao,49.9,MENSAL,2,23,1,3
95c383c0,27,Masculino,Sul,padrao,29.9,MENSAL,5,58,1,3
bd954b85,68,Masculino,Norte,padrao,79.9,ANUAL,54,2,5,34
0a308484,36,Masculino,Sudeste,padrao,49.9,MENSAL,8,50,1,1
6941eda2,44,Feminino,Centro-Oeste,premium,79.9,ANUAL,102,3,5,100
a743ee57,68,Masculino,Centro-Oeste,padrao,79.9,ANUAL,82,1,4,47
5fd3775e,31,Feminino,Norte,premium,49.9,MENSAL,23,18,2,12
5728dbc4,26,Feminino,Norte,padrao,29.9,MENSAL,17,19,2,11
b591cc29,65,Masculino,Sudeste,premium,49.9,ANUAL,119,2,5,52
6f5c6703,52,Masculino,Sul,padrao,29.9,MENSAL,4,54,1,5
9e54d46d,63,Masculino,Sul,premium,29.9,MENSAL,11,20,2,12
1ee2f22b,58,Feminino,Centro-Oeste,padrao,29.9,MENSAL,7,34,1,3
c53e926a,21,Feminino,Norte,padrao,49.9,ANUAL,27,17,2,15
4952f0ab,55,Feminino,Norte,basico,29.9,MENSAL,27,18,3,11
20ba5f2f,60,Feminino,Sul,padrao,49.9,MENSAL,9,59,1,3
8929c911,27,Feminino,Nordeste,basico,49.9,MENSAL,10,16,2,10
016e0cc6,54,Masculino,Centro-Oeste,basico,49.9,ANUAL,29,18,2,15
3725cb32,19,Masculino,Centro-Oeste,padrao,79.9,ANUAL,54,3,4,30
1366a8b6,59,Masculino,Sul,padrao,49.9,ANUAL,46,1,5,74
655a1fea,59,Masculino,Sul,padrao,79.9,ANUAL,85,0,5,47
9d4bc9ef,58,Feminino,Sul,padrao,29.9,MENSAL,3,52,1,2
6edf83de,55,Masculino,Norte,basico,29.9,MENSAL,3,15,1,2
b9483db8,31,Feminino,Sul,premium,49.9,ANUAL,117,1,5,32
2f066f30,55,Masculino,Nordeste,padrao,49.9,ANUAL,95,3,5,67
748ce11d,52,Masculino,Nordeste,padrao,49.9,MENSAL,15,10,2,15
63c5de5c,38,Feminino,Centro-Oeste,premium,49.9,ANUAL,56,3,4,53
a2131246,46,Feminino,Sul,basico,29.9,MENSAL,8,15,1,0
4ca507d5,20,Feminino,Sul,padrao,29.9,ANUAL,14,15,3,7
a0584e34,29,Masculino,Norte,basico,79.9,MENSAL,23,9,2,7
ce4e4574,21,Feminino,Nordeste,basico,29.9,MENSAL,3,54,1,4
c51fa07c,49,Feminino,Nordeste,basico,49.9,MENSAL,10,39,1,4
f73d9ed5,32,Feminino,Sudeste,padrao,49.9,ANUAL,86,2,5,42
4d9557ad,23,Masculino,Centro-Oeste,padrao,79.9,ANUAL,96,3,5,48
e354e89a,27,Feminino,Sul,padrao,49.9,ANUAL,87,2,5,79
d4d0bc4d,41,Feminino,Norte,premium,79.9,ANUAL,25,17,2,11
d158e788,56,Masculino,Nordeste,padrao,79.9,ANUAL,28,9,3,10
e41a3b50,56,Masculino,Norte,padrao,29.9,MENSAL,7,51,1,3
4d6ac784,42,Feminino,Sul,padrao,49.9,MENSAL,9,23,1,3
0522488b,37,Masculino,Norte,basico,49.9,MENSAL,1,54,1,2
1958cd58,62,Feminino,Nordeste,padrao,49.9,MENSAL,3,46,1,2
a15c158b,37,Masculino,Centro-Oeste,basico,29.9,ANUAL,25,19,3,14
0f0dcb2a,55,Masculino,Norte,padrao,29.9,MENSAL,24,19,2,5
b3ceb437,68,Feminino,Sudeste,basico,29.9,MENSAL,0,30,1,2
30cb7544,19,Feminino,Sul,padrao,49.9,ANUAL,69,3,4,47
b06d1dc3,68,Masculino,Norte,basico,29.9,MENSAL,9,50,1,2
1430df7d,30,Masculino,Norte,premium,49.9,ANUAL,94,0,4,91
4a8ed558,70,Feminino,Centro-Oeste,premium,49.9,ANUAL,83,3,5,59
69f051c3,29,Masculino,Sudeste,padrao,49.9,ANUAL,67,3,4,48
ceca9930,62,Feminino,Nordeste,premium,79.9,ANUAL,105,3,5,81
2e9620f8,21,Feminino,Sul,basico,49.9,MENSAL,7,15,1,1
8732fb0f,54,Masculino,Centro-Oeste,basico,49.9,MENSAL,9,47,1,1
9a8cbc9a,25,Masculino,Nordeste,padrao,49.9,MENSAL,9,60,1,3
4c32b3b9,31,Feminino,Sudeste,premium,79.9,ANUAL,96,2,5,67
bc57b3d3,20,Masculino,Nordeste,premium,49.9,ANUAL,13,20,3,7
68d8f998,35,Masculino,Centro-Oeste,premium,49.9,ANUAL,109,3,4,66
eeb67d70,30,Masculino,Sul,basico,49.9,ANUAL,18,19,3,8
c97fbcdc,61,Masculino,Norte,premium,29.9,MENSAL,12,14,3,10
319007d2,19,Feminino,Norte,padrao,49.9,MENSAL,7,45,1,4
b175f3c4,36,Masculino,Centro-Oeste,padrao,79.9,ANUAL,108,1,4,94
b8f3113c,53,Feminino,Sudeste,padrao,79.9,ANUAL,112,1,5,26
d7f61e55,22,Masculino,Sudeste,padrao,49.9,MENSAL,12,18,3,12
f789e7e2,63,Feminino,Sul,basico,49.9,MENSAL,4,41,1,3
2d377d66,44,Feminino,Sul,premium,79.9,ANUAL,52,0,5,74
ce60969e,30,Masculino,Sul,padrao,29.9,ANUAL,21,17,2,10
d3fe8114,58,Feminino,Norte,basico,49.9,MENSAL,27,8,3,9
681446a5,59,Masculino,Norte,padrao,49.9,ANUAL,29,17,3,12
86d2cdf4,38,Masculino,Sudeste,padrao,79.9,ANUAL,90,3,4,98
56d1a09f,29,Masculino,Norte,padrao,29.9,MENSAL,1,27,1,5
d8d4bafb,18,Feminino,Nordeste,premium,79.9,ANUAL,46,1,4,27
be439a04,56,Masculino,Nordeste,basico,29.9,MENSAL,6,16,1,0
174366bc,45,Feminino,Centro-Oeste,premium,79.9,ANUAL,19,17,2,15
17b65977,27,Feminino,Norte,premium,29.9,ANUAL,13,19,2,6
2f476624,51,Masculino,Nordeste,basico,49.9,MENSAL,6,22,1,5
56fe0bfe,56,Feminino,Centro-Oeste,premium,29.9,MENSAL,28,19,2,7
466b1eef,23,Masculino,Nordeste,basico,49.9,MENSAL,0,43,1,3
4ef379f1,53,Feminino,Sudeste,padrao,49.9,ANUAL,104,1,4,64
c5f8e244,50,Masculino,Sul,premium,79.9,ANUAL,78,1,5,58
4c2271fd,59,Feminino,Nordeste,premium,79.9,ANUAL,51,1,4,31
bae6e56e,31,Feminino,Sul,padrao,49.9,ANUAL,95,0,4,78
a213975f,28,Masculino,Sudeste,premium,79.9,MENSAL,16,16,3,12
fa8f2ec7,51,Feminino,Nordeste,padrao,49.9,MENSAL,5,42,1,5
1eb6b199,59,Feminino,Sul,padrao,49.9,ANUAL,72,3,4,85
cbfdfeff,35,Masculino,Sul,premium,49.9,MENSAL,19,15,2,9
141e8477,48,Masculino,Centro-Oeste,basico,79.9,ANUAL,25,18,3,12
47e3334e,37,Masculino,Centro-Oeste,padrao,79.9,ANUAL,103,0,4,94
5b97d613,29,Feminino,Nordeste,padrao,49.9,ANUAL,104,3,4,76
1a3f9b49,25,Masculino,Sul,basico,49.9,MENSAL,22,7,3,10
cdb3fd20,42,Feminino,Nordeste,premium,79.9,ANUAL,81,3,4,21
1947cb7b,67,Masculino,Nordeste,basico,49.9,MENSAL,7,36,1,5
54be3635,32,Feminino,Centro-Oeste,premium,79.9,ANUAL,83,3,4,28
3bb51da0,63,Masculino,Nordeste,padrao,49.9,ANUAL,101,0,4,74
8798ab73,48,Masculino,Sudeste,premium,29.9,ANUAL,10,12,3,12
1bbfb6e5,35,Feminino,Norte,premium,49.9,ANUAL,46,1,5,37
5ab2007f,25,Masculino,Norte,basico,49.9,ANUAL,11,10,3,7
f6d08058,36,Feminino,Sudeste,basico,29.9,MENSAL,10,32,1,1
b56c1204,68,Feminino,Centro-Oeste,premium,79.9,ANUAL,93,0,4,60
7eb2ff91,43,Masculino,Nordeste,premium,79.9,ANUAL,107,3,5,60
0caba0d8,61,Masculino,Sudeste,padrao,79.9,ANUAL,105,2,5,77
478daa8f,49,Masculino,Sul,padrao,49.9,ANUAL,100,3,5,22
09a43cca,59,Masculino,Centro-Oeste,basico,49.9,MENSAL,1,43,1,4
b2f5d177,22,Masculino,Centro-Oeste,padrao,49.9,MENSAL,2,23,1,3
3e932c86,27,Masculino,Sul,padrao,29.9,MENSAL,5,58,1,3
ae7c9cbd,68,Masculino,Norte,padrao,79.9,ANUAL,54,2,5,34
ff907966,36,Masculino,Sudeste,padrao,49.9,MENSAL,8,50,1,1
4636904c,44,Feminino,Centro-Oeste,premium,79.9,ANUAL,102,3,5,100
76254b67,68,Masculino,Centro-Oeste,padrao,79.9,ANUAL,82,1,4,47
e1f97d4a,31,Feminino,Norte,premium,49.9,MENSAL,23,18,2,12
18e7a93f,26,Feminino,Norte,padrao,29.9,MENSAL,17,19,2,11
4c340362,65,Masculino,Sudeste,premium,49.9,ANUAL,119,2,5,52
1f1dc9eb,52,Masculino,Sul,padrao,29.9,MENSAL,4,54,1,5
f799d1df,63,Masculino,Sul,premium,29.9,MENSAL,11,20,2,12
3108362a,58,Feminino,Centro-Oeste,padrao,29.9,MENSAL,7,34,1,3
e4c88c25,21,Feminino,Norte,padrao,49.9,ANUAL,27,17,2,15
3333572b,55,Feminino,Norte,basico,29.9,MENSAL,27,18,3,11
7840daf1,60,Feminino,Sul,padrao,49.9,MENSAL,9,59,1,3
924b3c74,27,Feminino,Nordeste,basico,49.9,MENSAL,10,16,2,10
f879d134,54,Masculino,Centro-Oeste,basico,49.9,ANUAL,29,18,2,15
2eb08bab,19,Masculino,Centro-Oeste,padrao,79.9,ANUAL,54,3,4,30
67004fa9,59,Masculino,Sul,padrao,49.9,ANUAL,46,1,5,74
9f9aa4a9,59,Masculino,Sul,padrao,79.9,ANUAL,85,0,5,47
80af2316,58,Feminino,Sul,padrao,29.9,MENSAL,3,52,1,2
583825e9,55,Masculino,Norte,basico,29.9,MENSAL,3,15,1,2
62c0616f,31,Feminino,Sul,premium,49.9,ANUAL,117,1,5,32
7a3ca5e7,55,Masculino,Nordeste,padrao,49.9,ANUAL,95,3,5,67
fd72a721,52,Masculino,Nordeste,padrao,49.9,MENSAL,15,10,2,15
9037bdfc,38,Feminino,Centro-Oeste,premium,49.9,ANUAL,56,3,4,53
b2767e20,46,Feminino,Sul,basico,29.9,MENSAL,8,15,1,0
ec09112f,20,Feminino,Sul,padrao,29.9,ANUAL,14,15,3,7
ed09875c,29,Masculino,Norte,basico,79.9,MENSAL,23,9,2,7
1c714b0d,21,Feminino,Nordeste,basico,29.9,MENSAL,3,54,1,4
ff3e869a,49,Feminino,Nordeste,basico,49.9,MENSAL,10,39,1,4
78a72207,32,Feminino,Sudeste,padrao,49.9,ANUAL,86,2,5,42
e85be0a1,23,Masculino,Centro-Oeste,padrao,79.9,ANUAL,96,3,5,48
026eb34c,27,Feminino,Sul,padrao,49.9,ANUAL,87,2,5,79
5d975378,41,Feminino,Norte,premium,79.9,ANUAL,25,17,2,11
d7956a47,56,Masculino,Nordeste,padrao,79.9,ANUAL,28,9,3,10
660ff7cd,56,Masculino,Norte,padrao,29.9,MENSAL,7,51,1,3
8cefb178,42,Feminino,Sul,padrao,49.9,MENSAL,9,23,1,3
58d0f676,37,Masculino,Norte,basico,49.9,MENSAL,1,54,1,2
1c5085b5,62,Feminino,Nordeste,padrao,49.9,MENSAL,3,46,1,2
d1b91efe,37,Masculino,Centro-Oeste,basico,29.9,ANUAL,25,19,3,14
192655dd,55,Masculino,Norte,padrao,29.9,MENSAL,24,19,2,5
9aee81e9,68,Feminino,Sudeste,basico,29.9,MENSAL,0,30,1,2
0a76adbd,19,Feminino,Sul,padrao,49.9,ANUAL,69,3,4,47
5e7f0cdc,68,Masculino,Norte,basico,29.9,MENSAL,9,50,1,2
fdb5ffd5,30,Masculino,Norte,premium,49.9,ANUAL,94,0,4,91
60fbd15b,70,Feminino,Centro-Oeste,premium,49.9,ANUAL,83,3,5,59
c5331527,29,Masculino,Sudeste,padrao,49.9,ANUAL,67,3,4,48
1eb27989,62,Feminino,Nordeste,premium,79.9,ANUAL,105,3,5,81
d812237c,21,Feminino,Sul,basico,49.9,MENSAL,7,15,1,1
b59de060,54,Masculino,Centro-Oeste,basico,49.9,MENSAL,9,47,1,1
e4698b85,25,Masculino,Nordeste,padrao,49.9,MENSAL,9,60,1,3
13221f69,31,Feminino,Sudeste,premium,79.9,ANUAL,96,2,5,67
4083ded6,20,Masculino,Nordeste,premium,49.9,ANUAL,13,20,3,7
21edd759,35,Masculino,Centro-Oeste,premium,49.9,ANUAL,109,3,4,66
63891c20,30,Masculino,Sul,basico,49.9,ANUAL,18,19,3,8
7f95ddb0,61,Masculino,Norte,premium,29.9,MENSAL,12,14,3,10
5f116842,19,Feminino,Norte,padrao,49.9,MENSAL,7,45,1,4
20885e69,36,Masculino,Centro-Oeste,padrao,79.9,ANUAL,108,1,4,94
0a9ad3d9,53,Feminino,Sudeste,padrao,79.9,ANUAL,112,1,5,26
e79cb0e5,22,Masculino,Sudeste,padrao,49.9,MENSAL,12,18,3,12
aeff9af4,63,Feminino,Sul,basico,49.9,MENSAL,4,41,1,3
86d3543b,44,Feminino,Sul,premium,79.9,ANUAL,52,0,5,74
ae011aec,30,Masculino,Sul,padrao,29.9,ANUAL,21,17,2,10
92ac452f,58,Feminino,Norte,basico,49.9,MENSAL,27,8,3,9
9577018e,59,Masculino,Norte,padrao,49.9,ANUAL,29,17,3,12
bcbf4d9a,38,Masculino,Sudeste,padrao,79.9,ANUAL,90,3,4,98
fa8aa995,29,Masculino,Norte,padrao,29.9,MENSAL,1,27,1,5
bba0113f,18,Feminino,Nordeste,premium,79.9,ANUAL,46,1,4,27
a67a9aa8,56,Masculino,Nordeste,basico,29.9,MENSAL,6,16,1,0
cd899dd5,45,Feminino,Centro-Oeste,premium,79.9,ANUAL,19,17,2,15
0751fbc0,27,Feminino,Norte,premium,29.9,ANUAL,13,19,2,6
c4fea479,51,Masculino,Nordeste,basico,49.9,MENSAL,6,22,1,5
1e9da6da,56,Feminino,Centro-Oeste,premium,29.9,MENSAL,28,19,2,7
b342fb57,23,Masculino,Nordeste,basico,49.9,MENSAL,0,43,1,3
3a6c5f8b,53,Feminino,Sudeste,padrao,49.9,ANUAL,104,1,4,64
69c16011,50,Masculino,Sul,premium,79.9,ANUAL,78,1,5,58
31e337bd,59,Feminino,Nordeste,premium,79.9,ANUAL,51,1,4,31
d3e4f659,31,Feminino,Sul,padrao,49.9,ANUAL,95,0,4,78
9ae2ad9d,28,Masculino,Sudeste,premium,79.9,MENSAL,16,16,3,12
3dd6a2a5,51,Feminino,Nordeste,padrao,49.9,MENSAL,5,42,1,5
d9ba0585,59,Feminino,Sul,padrao,49.9,ANUAL,72,3,4,85
2fe385bf,35,Masculino,Sul,premium,49.9,MENSAL,19,15,2,9
7065573d,48,Masculino,Centro-Oeste,basico,79.9,ANUAL,25,18,3,12
b76b4831,37,Masculino,Centro-Oeste,padrao,79.9,ANUAL,103,0,4,94
8e826a80,29,Feminino,Nordeste,padrao,49.9,ANUAL,104,3,4,76
ad456758,25,Masculino,Sul,basico,49.9,MENSAL,22,7,3,10
fa6859b5,42,Feminino,Nordeste,premium,79.9,ANUAL,81,3,4,21
356a20dc,67,Masculino,Nordeste,basico,49.9,MENSAL,7,36,1,5
02c6202f,32,Feminino,Centro-Oeste,premium,79.9,ANUAL,83,3,4,28
7140d127,63,Masculino,Nordeste,padrao,49.9,ANUAL,101,0,4,74
7f041632,48,Masculino,Sudeste,premium,29.9,ANUAL,10,12,3,12
452003db,35,Feminino,Norte,premium,49.9,ANUAL,46,1,5,37
cb060c16,25,Masculino,Norte,basico,49.9,ANUAL,11,10,3,7
091f955f,36,Feminino,Sudeste,basico,29.9,MENSAL,10,32,1,1
16d2f1d6,68,Feminino,Centro-Oeste,premium,79.9,ANUAL,93,0,4,60
83ddb362,43,Masculino,Nordeste,premium,79.9,ANUAL,107,3,5,60
38d6c7a6,61,Masculino,Sudeste,padrao,79.9,ANUAL,105,2,5,77
9f045df6,49,Masculino,Sul,padrao,49.9,ANUAL,100,3,5,22
48bbb3e1,59,Masculino,Centro-Oeste,basico,49.9,MENSAL,1,43,1,4
76b64012,22,Masculino,Centro-Oeste,padrao,49.9,MENSAL,2,23,1,3
118a0007,27,Masculino,Sul,padrao,29.9,MENSAL,5,58,1,3
cc9dd65e,68,Masculino,Norte,padrao,79.9,ANUAL,54,2,5,34
c188247e,36,Masculino,Sudeste,padrao,49.9,MENSAL,8,50,1,1
afa58848,44,Feminino,Centro-Oeste,premium,79.9,ANUAL,102,3,5,100
7d0d8ccd,68,Masculino,Centro-Oeste,padrao,79.9,ANUAL,82,1,4,47
d232fdf7,31,Feminino,Norte,premium,49.9,MENSAL,23,18,2,12
cfff00d8,26,Feminino,Norte,padrao,29.9,MENSAL,17,19,2,11
57fce729,65,Masculino,Sudeste,premium,49.9,ANUAL,119,2,5,52
99481145,52,Masculino,Sul,padrao,29.9,MENSAL,4,54,1,5
2cd6304c,63,Masculino,Sul,premium,29.9,MENSAL,11,20,2,12
c79873fd,58,Feminino,Centro-Oeste,padrao,29.9,MENSAL,7,34,1,3
605117cc,21,Feminino,Norte,padrao,49.9,ANUAL,27,17,2,15
f0233be9,55,Feminino,Norte,basico,29.9,MENSAL,27,18,3,11
02539f25,60,Feminino,Sul,padrao,49.9,MENSAL,9,59,1,3
fbc3465c,27,Feminino,Nordeste,basico,49.9,MENSAL,10,16,2,10
8c66550d,54,Masculino,Centro-Oeste,basico,49.9,ANUAL,29,18,2,15
c3057660,19,Masculino,Centro-Oeste,padrao,79.9,ANUAL,54,3,4,30
51274a9b,59,Masculino,Sul,padrao,49.9,ANUAL,46,1,5,74
8cc73e1a,59,Masculino,Sul,padrao,79.9,ANUAL,85,0,5,47
336f89eb,58,Feminino,Sul,padrao,29.9,MENSAL,3,52,1,2
d5907e2a,55,Masculino,Norte,basico,29.9,MENSAL,3,15,1,2
3e21439d,31,Feminino,Sul,premium,49.9,ANUAL,117,1,5,32
48d72b24,55,Masculino,Nordeste,padrao,49.9,ANUAL,95,3,5,67
fd49c3f2,52,Masculino,Nordeste,padrao,49.9,MENSAL,15,10,2,15
60896a8b,38,Feminino,Centro-Oeste,premium,49.9,ANUAL,56,3,4,53
4b824b6e,46,Feminino,Sul,basico,29.9,MENSAL,8,15,1,0
127b6819,20,Feminino,Sul,padrao,29.9,ANUAL,14,15,3,7
b2302079,29,Masculino,Norte,basico,79.9,MENSAL,23,9,2,7
27bcaea7,21,Feminino,Nordeste,basico,29.9,MENSAL,3,54,1,4
f14d2cc1,49,Feminino,Nordeste,basico,49.9,MENSAL,10,39,1,4
26e71ec2,32,Feminino,Sudeste,padrao,49.9,ANUAL,86,2,5,42
50a11078,23,Masculino,Centro-Oeste,padrao,79.9,ANUAL,96,3,5,48
c14f0bae,27,Feminino,Sul,padrao,49.9,ANUAL,87,2,5,79
08c321fc,41,Feminino,Norte,premium,79.9,ANUAL,25,17,2,11
d59cc01a,56,Masculino,Nordeste,padrao,79.9,ANUAL,28,9,3,10
c4acfffe,56,Masculino,Norte,padrao,29.9,MENSAL,7,51,1,3
077c5339,42,Feminino,Sul,padrao,49.9,MENSAL,9,23,1,3
d99ebe7e,37,Masculino,Norte,basico,49.9,MENSAL,1,54,1,2
235f7013,62,Feminino,Nordeste,padrao,49.9,MENSAL,3,46,1,2
7da8f78f,37,Masculino,Centro-Oeste,basico,29.9,ANUAL,25,19,3,14
e0472460,55,Masculino,Norte,padrao,29.9,MENSAL,24,19,2,5
0e691270,68,Feminino,Sudeste,basico,29.9,MENSAL,0,30,1,2
85aae51a,19,Feminino,Sul,padrao,49.9,ANUAL,69,3,4,47
743ed2dd,68,Masculino,Norte,basico,29.9,MENSAL,9,50,1,2
70480465,30,Masculino,Norte,premium,49.9,ANUAL,94,0,4,91
72ceb836,70,Feminino,Centro-Oeste,premium,49.9,ANUAL,83,3,5,59
fc178fb8,29,Masculino,Sudeste,padrao,49.9,ANUAL,67,3,4,48
f3056689,62,Feminino,Nordeste,premium,79.9,ANUAL,105,3,5,81
fa1d814f,21,Feminino,Sul,basico,49.9,MENSAL,7,15,1,1
5eb492b7,54,Masculino,Centro-Oeste,basico,49.9,MENSAL,9,47,1,1
557b4792,25,Masculino,Nordeste,padrao,49.9,MENSAL,9,60,1,3
b649e471,31,Feminino,Sudeste,premium,79.9,ANUAL,96,2,5,67
6edcf8a5,20,Masculino,Nordeste,premium,49.9,ANUAL,13,20,3,7
e46518fe,35,Masculino,Centro-Oeste,premium,49.9,ANUAL,109,3,4,66
b75b6b34,30,Masculino,Sul,basico,49.9,ANUAL,18,19,3,8
f34bf670,61,Masculino,Norte,premium,29.9,MENSAL,12,14,3,10
bb8a9ee4,19,Feminino,Norte,padrao,49.9,MENSAL,7,45,1,4
9a4913bc,36,Masculino,Centro-Oeste,padrao,79.9,ANUAL,108,1,4,94
145396c1,53,Feminino,Sudeste,padrao,79.9,ANUAL,112,1,5,26
7f24cd02,22,Masculino,Sudeste,padrao,49.9,MENSAL,12,18,3,12
f0f698cc,63,Feminino,Sul,basico,49.9,MENSAL,4,41,1,3
266529e9,44,Feminino,Sul,premium,79.9,ANUAL,52,0,5,74
b5961ef0,30,Masculino,Sul,padrao,29.9,ANUAL,21,17,2,10
ae20f605,58,Feminino,Norte,basico,49.9,MENSAL,27,8,3,9
a6f6a16e,59,Masculino,Norte,padrao,49.9,ANUAL,29,17,3,12
fe2b394b,38,Masculino,Sudeste,padrao,79.9,ANUAL,90,3,4,98
5c6453e8,29,Masculino,Norte,padrao,29.9,MENSAL,1,27,1,5
8728d121,18,Feminino,Nordeste,premium,79.9,ANUAL,46,1,4,27
e59045d7,56,Masculino,Nordeste,basico,29.9,MENSAL,6,16,1,0
639b8b21,45,Feminino,Centro-Oeste,premium,79.9,ANUAL,19,17,2,15
1ea4bac8,27,Feminino,Norte,premium,29.9,ANUAL,13,19,2,6
4b500645,51,Masculino,Nordeste,basico,49.9,MENSAL,6,22,1,5
00c4d575,56,Feminino,Centro-Oeste,premium,29.9,MENSAL,28,19,2,7
9cfd79aa,23,Masculino,Nordeste,basico,49.9,MENSAL,0,43,1,3
8aa08e24,53,Feminino,Sudeste,padrao,49.9,ANUAL,104,1,4,64
c51cb129,50,Masculino,Sul,premium,79.9,ANUAL,78,1,5,58
d4d3b127,59,Feminino,Nordeste,premium,79.9,ANUAL,51,1,4,31
7f29a7e6,31,Feminino,Sul,padrao,49.9,ANUAL,95,0,4,78
493edd73,28,Masculino,Sudeste,premium,79.9,MENSAL,16,16,3,12
19e1da99,51,Feminino,Nordeste,padrao,49.9,MENSAL,5,42,1,5
3373dd1f,59,Feminino,Sul,padrao,49.9,ANUAL,72,3,4,85
b78a73c2,35,Masculino,Sul,premium,49.9,MENSAL,19,15,2,9
c6c55173,48,Masculino,Centro-Oeste,basico,79.9,ANUAL,25,18,3,12
98be55ed,37,Masculino,Centro-Oeste,padrao,79.9,ANUAL,103,0,4,94
f61c35f3,29,Feminino,Nordeste,padrao,49.9,ANUAL,104,3,4,76
889303d6,25,Masculino,Sul,basico,49.9,MENSAL,22,7,3,10
95ac3f2e,42,Feminino,Nordeste,premium,79.9,ANUAL,81,3,4,21
54e4cb8a,67,Masculino,Nordeste,basico,49.9,MENSAL,7,36,1,5
91d41ba5,32,Feminino,Centro-Oeste,premium,79.9,ANUAL,83,3,4,28
1f981330,63,Masculino,Nordeste,padrao,49.9,ANUAL,101,0,4,74
a7314016,48,Masculino,Sudeste,premium,29.9,ANUAL,10,12,3,12
5668126b,35,Feminino,Norte,premium,49.9,ANUAL,46,1,5,37
f5ec1f62,25,Masculino,Norte,basico,49.9,ANUAL,11,10,3,7
fb09b42d,36,Feminino,Sudeste,basico,29.9,MENSAL,10,32,1,1
4bd4b5fb,68,Feminino,Centro-Oeste,premium,79.9,ANUAL,93,0,4,60
70c23908,43,Masculino,Nordeste,premium,79.9,ANUAL,107,3,5,60
4a2f0734,61,Masculino,Sudeste,padrao,79.9,ANUAL,105,2,5,77
5395bd64,49,Masculino,Sul,padrao,49.9,ANUAL,100,3,5,22
76e196ac,59,Masculino,Centro-Oeste,basico,49.9,MENSAL,1,43,1,4
fe896687,22,Masculino,Centro-Oeste,padrao,49.9,MENSAL,2,23,1,3
bc7cf969,27,Masculino,Sul,padrao,29.9,MENSAL,5,58,1,3
cee3f1c4,68,Masculino,Norte,padrao,79.9,ANUAL,54,2,5,34
7f083824,36,Masculino,Sudeste,padrao,49.9,MENSAL,8,50,1,1
10de0374,44,Feminino,Centro-Oeste,premium,79.9,ANUAL,102,3,5,100
f78868a9,68,Masculino,Centro-Oeste,padrao,79.9,ANUAL,82,1,4,47
95b6c3f8,31,Feminino,Norte,premium,49.9,MENSAL,23,18,2,12
d0cbb9cb,26,Feminino,Norte,padrao,29.9,MENSAL,17,19,2,11
0adf3e5e,65,Masculino,Sudeste,premium,49.9,ANUAL,119,2,5,52
59c2ed3a,52,Masculino,Sul,padrao,29.9,MENSAL,4,54,1,5
5ecfea69,63,Masculino,Sul,premium,29.9,MENSAL,11,20,2,12
34c6d4eb,58,Feminino,Centro-Oeste,padrao,29.9,MENSAL,7,34,1,3
2b21e4c3,21,Feminino,Norte,padrao,49.9,ANUAL,27,17,2,15
f2cd57e8,55,Feminino,Norte,basico,29.9,MENSAL,27,18,3,11
d64d321b,60,Feminino,Sul,padrao,49.9,MENSAL,9,59,1,3
98dae868,27,Feminino,Nordeste,basico,49.9,MENSAL,10,16,2,10
ede36da4,54,Masculino,Centro-Oeste,basico,49.9,ANUAL,29,18,2,15
